Timestamp,Source IP,Message,Label
11:49.1,192.168.1.88,Normal operation,0
07:49.1,192.168.1.132,DDoS detected,1
19:49.1,192.168.1.157,Normal operation,0
08:49.1,192.168.1.178,Failed login attempt,0
13:49.1,192.168.1.121,Normal operation,0
38:49.1,192.168.1.128,High CPU usage,0
44:49.1,192.168.1.189,DDoS detected,1
11:49.1,192.168.1.35,DDoS detected,1
14:49.1,192.168.1.81,Connection timeout,0
36:49.1,192.168.1.63,Failed login attempt,0
29:49.1,192.168.1.101,Failed login attempt,0
11:49.1,192.168.1.160,DDoS detected,1
49:49.1,192.168.1.51,Failed login attempt,0
47:49.1,192.168.1.185,Failed login attempt,0
56:49.1,192.168.1.48,Connection timeout,0
18:49.1,192.168.1.104,DDoS detected,1
41:49.1,192.168.1.150,High CPU usage,0
39:49.1,192.168.1.6,Failed login attempt,0
28:49.1,192.168.1.181,High CPU usage,0
05:49.1,192.168.1.194,Normal operation,0
16:49.1,192.168.1.19,DDoS detected,1
43:49.1,192.168.1.68,Normal operation,0
47:49.1,192.168.1.39,Failed login attempt,0
09:49.1,192.168.1.211,Connection timeout,0
59:49.1,192.168.1.216,High CPU usage,0
53:49.1,192.168.1.190,DDoS detected,1
07:49.1,192.168.1.129,High CPU usage,0
32:49.1,192.168.1.240,Failed login attempt,0
06:49.1,192.168.1.143,Connection timeout,0
13:49.1,192.168.1.162,DDoS detected,1
25:49.1,192.168.1.10,DDoS detected,1
46:49.1,192.168.1.109,Normal operation,0
53:49.1,192.168.1.213,DDoS detected,1
50:49.1,192.168.1.19,Failed login attempt,0
21:49.1,192.168.1.236,Failed login attempt,0
35:49.1,192.168.1.237,Normal operation,0
38:49.1,192.168.1.131,High CPU usage,0
39:49.1,192.168.1.165,High CPU usage,0
36:49.1,192.168.1.166,High CPU usage,0
00:49.1,192.168.1.217,Connection timeout,0
36:49.1,192.168.1.204,DDoS detected,1
33:49.1,192.168.1.154,Failed login attempt,0
39:49.1,192.168.1.92,High CPU usage,0
03:49.1,192.168.1.138,Failed login attempt,0
54:49.1,192.168.1.62,Normal operation,0
14:49.1,192.168.1.174,DDoS detected,1
49:49.1,192.168.1.250,High CPU usage,0
02:49.1,192.168.1.93,Failed login attempt,0
23:49.1,192.168.1.29,Connection timeout,0
25:49.1,192.168.1.240,Normal operation,0
27:49.1,192.168.1.49,High CPU usage,0
26:49.1,192.168.1.11,High CPU usage,0
52:49.1,192.168.1.29,DDoS detected,1
05:49.1,192.168.1.175,Normal operation,0
53:49.1,192.168.1.239,Connection timeout,0
14:49.1,192.168.1.126,Failed login attempt,0
15:49.1,192.168.1.242,Normal operation,0
11:49.1,192.168.1.101,DDoS detected,1
09:49.1,192.168.1.178,High CPU usage,0
34:49.1,192.168.1.185,Failed login attempt,0
40:49.1,192.168.1.156,High CPU usage,0
49:49.1,192.168.1.30,Connection timeout,0
12:49.1,192.168.1.192,Normal operation,0
47:49.1,192.168.1.52,High CPU usage,0
42:49.1,192.168.1.152,DDoS detected,1
26:49.1,192.168.1.77,High CPU usage,0
36:49.1,192.168.1.20,Connection timeout,0
11:49.1,192.168.1.14,Connection timeout,0
58:49.1,192.168.1.48,Failed login attempt,0
09:49.1,192.168.1.27,Normal operation,0
23:49.1,192.168.1.221,Normal operation,0
12:49.1,192.168.1.13,High CPU usage,0
15:49.1,192.168.1.68,Failed login attempt,0
31:49.1,192.168.1.30,Failed login attempt,0
14:49.1,192.168.1.181,Failed login attempt,0
05:49.1,192.168.1.91,Failed login attempt,0
05:49.1,192.168.1.160,Failed login attempt,0
10:49.1,192.168.1.219,Connection timeout,0
53:49.1,192.168.1.222,Normal operation,0
17:49.1,192.168.1.55,Failed login attempt,0
46:49.1,192.168.1.197,DDoS detected,1
00:49.1,192.168.1.229,Failed login attempt,0
15:49.1,192.168.1.57,DDoS detected,1
55:49.1,192.168.1.185,Failed login attempt,0
07:49.1,192.168.1.182,Failed login attempt,0
48:49.1,192.168.1.137,High CPU usage,0
42:49.1,192.168.1.112,Failed login attempt,0
35:49.1,192.168.1.125,High CPU usage,0
15:49.1,192.168.1.21,DDoS detected,1
16:49.1,192.168.1.121,Normal operation,0
11:49.1,192.168.1.227,Normal operation,0
53:49.1,192.168.1.225,DDoS detected,1
21:49.1,192.168.1.203,Connection timeout,0
06:49.1,192.168.1.231,Connection timeout,0
35:49.1,192.168.1.128,High CPU usage,0
57:49.1,192.168.1.51,DDoS detected,1
22:49.1,192.168.1.131,DDoS detected,1
33:49.1,192.168.1.198,High CPU usage,0
05:49.1,192.168.1.160,Normal operation,0
00:49.1,192.168.1.91,Connection timeout,0
34:49.1,192.168.1.223,Connection timeout,0
41:49.1,192.168.1.227,Connection timeout,0
45:49.1,192.168.1.96,Connection timeout,0
56:49.1,192.168.1.110,Failed login attempt,0
29:49.1,192.168.1.11,Normal operation,0
59:49.1,192.168.1.72,Connection timeout,0
47:49.1,192.168.1.179,Normal operation,0
21:49.1,192.168.1.34,Normal operation,0
59:49.1,192.168.1.33,High CPU usage,0
01:49.1,192.168.1.229,DDoS detected,1
43:49.1,192.168.1.196,DDoS detected,1
33:49.1,192.168.1.236,High CPU usage,0
33:49.1,192.168.1.51,High CPU usage,0
59:49.1,192.168.1.37,Failed login attempt,0
45:49.1,192.168.1.97,Normal operation,0
59:49.1,192.168.1.233,High CPU usage,0
57:49.1,192.168.1.13,Connection timeout,0
58:49.1,192.168.1.108,Normal operation,0
26:49.1,192.168.1.36,Normal operation,0
02:49.1,192.168.1.149,Failed login attempt,0
26:49.1,192.168.1.203,DDoS detected,1
39:49.1,192.168.1.126,High CPU usage,0
06:49.1,192.168.1.124,DDoS detected,1
20:49.1,192.168.1.94,High CPU usage,0
46:49.1,192.168.1.174,Connection timeout,0
37:49.1,192.168.1.151,Failed login attempt,0
49:49.1,192.168.1.104,DDoS detected,1
06:49.1,192.168.1.113,Normal operation,0
25:49.1,192.168.1.27,High CPU usage,0
54:49.1,192.168.1.229,Normal operation,0
37:49.1,192.168.1.34,DDoS detected,1
58:49.1,192.168.1.30,Connection timeout,0
50:49.1,192.168.1.23,High CPU usage,0
36:49.1,192.168.1.194,High CPU usage,0
02:49.1,192.168.1.99,Normal operation,0
56:49.1,192.168.1.81,High CPU usage,0
25:49.1,192.168.1.44,Connection timeout,0
55:49.1,192.168.1.248,Failed login attempt,0
22:49.1,192.168.1.88,Failed login attempt,0
13:49.1,192.168.1.120,Connection timeout,0
27:49.1,192.168.1.194,Connection timeout,0
04:49.1,192.168.1.41,Normal operation,0
39:49.1,192.168.1.223,DDoS detected,1
27:49.1,192.168.1.221,Connection timeout,0
00:49.1,192.168.1.232,High CPU usage,0
54:49.1,192.168.1.57,Failed login attempt,0
01:49.1,192.168.1.64,Connection timeout,0
13:49.1,192.168.1.58,High CPU usage,0
19:49.1,192.168.1.203,Normal operation,0
15:49.1,192.168.1.168,High CPU usage,0
19:49.1,192.168.1.181,High CPU usage,0
01:49.1,192.168.1.126,DDoS detected,1
35:49.1,192.168.1.224,Failed login attempt,0
36:49.1,192.168.1.235,Connection timeout,0
16:49.1,192.168.1.66,Failed login attempt,0
24:49.1,192.168.1.161,High CPU usage,0
49:49.1,192.168.1.208,Connection timeout,0
34:49.1,192.168.1.155,Normal operation,0
54:49.1,192.168.1.159,Normal operation,0
47:49.1,192.168.1.10,Failed login attempt,0
13:49.1,192.168.1.25,DDoS detected,1
50:49.1,192.168.1.148,Normal operation,0
24:49.1,192.168.1.182,Normal operation,0
57:49.1,192.168.1.23,DDoS detected,1
34:49.1,192.168.1.241,High CPU usage,0
05:49.1,192.168.1.197,Normal operation,0
45:49.1,192.168.1.175,High CPU usage,0
55:49.1,192.168.1.65,Normal operation,0
40:49.1,192.168.1.198,High CPU usage,0
25:49.1,192.168.1.31,High CPU usage,0
56:49.1,192.168.1.227,Connection timeout,0
56:49.1,192.168.1.150,Failed login attempt,0
19:49.1,192.168.1.1,Normal operation,0
01:49.1,192.168.1.216,Normal operation,0
51:49.1,192.168.1.144,Normal operation,0
39:49.1,192.168.1.188,High CPU usage,0
46:49.1,192.168.1.167,Normal operation,0
05:49.1,192.168.1.229,High CPU usage,0
10:49.1,192.168.1.213,Normal operation,0
05:49.1,192.168.1.109,High CPU usage,0
13:49.1,192.168.1.219,Connection timeout,0
30:49.1,192.168.1.246,Normal operation,0
07:49.1,192.168.1.151,High CPU usage,0
42:49.1,192.168.1.217,Failed login attempt,0
48:49.1,192.168.1.213,High CPU usage,0
34:49.1,192.168.1.117,Connection timeout,0
38:49.1,192.168.1.80,High CPU usage,0
30:49.1,192.168.1.36,High CPU usage,0
28:49.1,192.168.1.20,Connection timeout,0
49:49.1,192.168.1.73,High CPU usage,0
53:49.1,192.168.1.88,DDoS detected,1
18:49.1,192.168.1.114,DDoS detected,1
47:49.1,192.168.1.193,DDoS detected,1
18:49.1,192.168.1.113,DDoS detected,1
54:49.1,192.168.1.9,High CPU usage,0
43:49.1,192.168.1.228,Connection timeout,0
01:49.1,192.168.1.183,Connection timeout,0
31:49.1,192.168.1.70,Connection timeout,0
45:49.1,192.168.1.82,DDoS detected,1
49:49.1,192.168.1.206,Failed login attempt,0
38:49.1,192.168.1.176,Normal operation,0
44:49.1,192.168.1.216,Normal operation,0
21:49.1,192.168.1.54,Failed login attempt,0
37:49.1,192.168.1.164,Connection timeout,0
54:49.1,192.168.1.144,Failed login attempt,0
37:49.1,192.168.1.182,Connection timeout,0
51:49.1,192.168.1.154,High CPU usage,0
36:49.1,192.168.1.226,Normal operation,0
11:49.1,192.168.1.177,High CPU usage,0
50:49.1,192.168.1.216,Connection timeout,0
07:49.1,192.168.1.232,Normal operation,0
43:49.1,192.168.1.154,High CPU usage,0
39:49.1,192.168.1.225,Normal operation,0
01:49.1,192.168.1.8,High CPU usage,0
36:49.1,192.168.1.187,DDoS detected,1
23:49.1,192.168.1.106,Normal operation,0
07:49.1,192.168.1.128,High CPU usage,0
11:49.1,192.168.1.128,High CPU usage,0
11:49.1,192.168.1.252,Normal operation,0
43:49.1,192.168.1.242,Normal operation,0
43:49.1,192.168.1.114,Normal operation,0
49:49.1,192.168.1.195,High CPU usage,0
02:49.1,192.168.1.197,Failed login attempt,0
04:49.1,192.168.1.145,Failed login attempt,0
06:49.1,192.168.1.206,Connection timeout,0
04:49.1,192.168.1.160,DDoS detected,1
18:49.1,192.168.1.116,DDoS detected,1
00:49.1,192.168.1.231,High CPU usage,0
11:49.1,192.168.1.241,DDoS detected,1
45:49.1,192.168.1.109,DDoS detected,1
22:49.1,192.168.1.243,Connection timeout,0
09:49.1,192.168.1.2,Failed login attempt,0
39:49.1,192.168.1.221,Normal operation,0
57:49.1,192.168.1.139,Failed login attempt,0
10:49.1,192.168.1.75,Connection timeout,0
04:49.1,192.168.1.179,High CPU usage,0
44:49.1,192.168.1.190,Normal operation,0
34:49.1,192.168.1.187,DDoS detected,1
48:49.1,192.168.1.238,High CPU usage,0
36:49.1,192.168.1.76,High CPU usage,0
41:49.1,192.168.1.176,DDoS detected,1
31:49.1,192.168.1.88,Normal operation,0
31:49.1,192.168.1.228,High CPU usage,0
32:49.1,192.168.1.84,Failed login attempt,0
54:49.1,192.168.1.4,Failed login attempt,0
49:49.1,192.168.1.20,High CPU usage,0
20:49.1,192.168.1.238,High CPU usage,0
03:49.1,192.168.1.171,Normal operation,0
58:49.1,192.168.1.223,Failed login attempt,0
59:49.1,192.168.1.119,Connection timeout,0
13:49.1,192.168.1.67,Failed login attempt,0
18:49.1,192.168.1.88,Failed login attempt,0
42:49.1,192.168.1.112,Normal operation,0
36:49.1,192.168.1.116,Normal operation,0
52:49.1,192.168.1.37,DDoS detected,1
17:49.1,192.168.1.44,Failed login attempt,0
33:49.1,192.168.1.97,DDoS detected,1
35:49.1,192.168.1.185,Failed login attempt,0
52:49.1,192.168.1.93,High CPU usage,0
40:49.1,192.168.1.253,Normal operation,0
23:49.1,192.168.1.184,Normal operation,0
01:49.1,192.168.1.139,Connection timeout,0
56:49.1,192.168.1.2,Connection timeout,0
37:49.1,192.168.1.5,DDoS detected,1
51:49.1,192.168.1.111,Failed login attempt,0
13:49.1,192.168.1.252,DDoS detected,1
47:49.1,192.168.1.185,DDoS detected,1
34:49.1,192.168.1.112,High CPU usage,0
18:49.1,192.168.1.188,DDoS detected,1
47:49.1,192.168.1.66,Connection timeout,0
08:49.1,192.168.1.4,High CPU usage,0
28:49.1,192.168.1.11,High CPU usage,0
40:49.1,192.168.1.120,Normal operation,0
40:49.1,192.168.1.202,Connection timeout,0
45:49.1,192.168.1.120,Failed login attempt,0
26:49.1,192.168.1.48,Normal operation,0
36:49.1,192.168.1.127,High CPU usage,0
19:49.1,192.168.1.156,Connection timeout,0
45:49.1,192.168.1.156,Connection timeout,0
39:49.1,192.168.1.200,DDoS detected,1
35:49.1,192.168.1.207,High CPU usage,0
41:49.1,192.168.1.48,Normal operation,0
38:49.1,192.168.1.66,Normal operation,0
42:49.1,192.168.1.181,Failed login attempt,0
49:49.1,192.168.1.71,DDoS detected,1
41:49.1,192.168.1.232,DDoS detected,1
56:49.1,192.168.1.147,DDoS detected,1
03:49.1,192.168.1.235,Failed login attempt,0
34:49.1,192.168.1.199,Connection timeout,0
18:49.1,192.168.1.16,Connection timeout,0
28:49.1,192.168.1.224,Connection timeout,0
17:49.1,192.168.1.107,Connection timeout,0
44:49.1,192.168.1.26,Normal operation,0
03:49.1,192.168.1.73,Normal operation,0
19:49.1,192.168.1.45,DDoS detected,1
54:49.1,192.168.1.239,Failed login attempt,0
07:49.1,192.168.1.197,DDoS detected,1
23:49.1,192.168.1.150,DDoS detected,1
48:49.1,192.168.1.22,Failed login attempt,0
20:49.1,192.168.1.99,High CPU usage,0
48:49.1,192.168.1.45,Failed login attempt,0
31:49.1,192.168.1.33,Normal operation,0
41:49.1,192.168.1.168,Failed login attempt,0
17:49.1,192.168.1.58,High CPU usage,0
05:49.1,192.168.1.54,Connection timeout,0
18:49.1,192.168.1.197,Connection timeout,0
57:49.1,192.168.1.111,DDoS detected,1
09:49.1,192.168.1.80,Connection timeout,0
47:49.1,192.168.1.12,Failed login attempt,0
41:49.1,192.168.1.16,Normal operation,0
29:49.1,192.168.1.14,High CPU usage,0
47:49.1,192.168.1.251,High CPU usage,0
14:49.1,192.168.1.119,High CPU usage,0
59:49.1,192.168.1.73,DDoS detected,1
06:49.1,192.168.1.246,High CPU usage,0
34:49.1,192.168.1.80,Failed login attempt,0
11:49.1,192.168.1.149,High CPU usage,0
57:49.1,192.168.1.199,Normal operation,0
46:49.1,192.168.1.161,Connection timeout,0
40:49.1,192.168.1.241,Failed login attempt,0
37:49.1,192.168.1.157,Failed login attempt,0
18:49.1,192.168.1.42,Failed login attempt,0
16:49.1,192.168.1.29,DDoS detected,1
32:49.1,192.168.1.84,DDoS detected,1
25:49.1,192.168.1.196,DDoS detected,1
50:49.1,192.168.1.69,Connection timeout,0
38:49.1,192.168.1.189,Connection timeout,0
13:49.1,192.168.1.80,Connection timeout,0
55:49.1,192.168.1.103,DDoS detected,1
14:49.1,192.168.1.24,Normal operation,0
58:49.1,192.168.1.77,Failed login attempt,0
11:49.1,192.168.1.213,Connection timeout,0
20:49.1,192.168.1.72,Normal operation,0
04:49.1,192.168.1.132,Connection timeout,0
13:49.1,192.168.1.176,Normal operation,0
42:49.1,192.168.1.226,High CPU usage,0
25:49.1,192.168.1.110,Failed login attempt,0
37:49.1,192.168.1.164,Connection timeout,0
00:49.1,192.168.1.153,Normal operation,0
19:49.1,192.168.1.227,Normal operation,0
23:49.1,192.168.1.82,Connection timeout,0
29:49.1,192.168.1.112,High CPU usage,0
07:49.1,192.168.1.253,Normal operation,0
40:49.1,192.168.1.172,Normal operation,0
55:49.1,192.168.1.242,Normal operation,0
42:49.1,192.168.1.235,Failed login attempt,0
51:49.1,192.168.1.36,Normal operation,0
52:49.1,192.168.1.251,Connection timeout,0
36:49.1,192.168.1.106,DDoS detected,1
58:49.1,192.168.1.174,Connection timeout,0
44:49.1,192.168.1.95,Connection timeout,0
45:49.1,192.168.1.175,Normal operation,0
10:49.1,192.168.1.189,Failed login attempt,0
47:49.1,192.168.1.62,DDoS detected,1
07:49.1,192.168.1.217,High CPU usage,0
23:49.1,192.168.1.167,Normal operation,0
07:49.1,192.168.1.160,Failed login attempt,0
10:49.1,192.168.1.123,DDoS detected,1
29:49.1,192.168.1.194,High CPU usage,0
45:49.1,192.168.1.9,Failed login attempt,0
03:49.1,192.168.1.167,Failed login attempt,0
59:49.1,192.168.1.247,Connection timeout,0
56:49.1,192.168.1.69,Connection timeout,0
51:49.1,192.168.1.33,Normal operation,0
30:49.1,192.168.1.163,Normal operation,0
32:49.1,192.168.1.10,DDoS detected,1
48:49.1,192.168.1.199,Connection timeout,0
28:49.1,192.168.1.223,Connection timeout,0
52:49.1,192.168.1.128,DDoS detected,1
50:49.1,192.168.1.162,Normal operation,0
17:49.1,192.168.1.246,Connection timeout,0
11:49.1,192.168.1.131,Failed login attempt,0
01:49.1,192.168.1.79,DDoS detected,1
20:49.1,192.168.1.159,Failed login attempt,0
58:49.1,192.168.1.24,Connection timeout,0
41:49.1,192.168.1.95,Normal operation,0
51:49.1,192.168.1.183,High CPU usage,0
47:49.1,192.168.1.101,Connection timeout,0
23:49.1,192.168.1.211,Connection timeout,0
47:49.1,192.168.1.168,Normal operation,0
54:49.1,192.168.1.236,DDoS detected,1
22:49.1,192.168.1.118,Failed login attempt,0
47:49.1,192.168.1.160,Connection timeout,0
52:49.1,192.168.1.195,High CPU usage,0
08:49.1,192.168.1.185,Failed login attempt,0
03:49.1,192.168.1.153,DDoS detected,1
09:49.1,192.168.1.66,High CPU usage,0
14:49.1,192.168.1.79,DDoS detected,1
49:49.1,192.168.1.162,Connection timeout,0
28:49.1,192.168.1.159,Connection timeout,0
45:49.1,192.168.1.135,Normal operation,0
20:49.1,192.168.1.172,DDoS detected,1
58:49.1,192.168.1.202,Normal operation,0
48:49.1,192.168.1.102,DDoS detected,1
18:49.1,192.168.1.202,High CPU usage,0
35:49.1,192.168.1.219,Connection timeout,0
12:49.1,192.168.1.241,Normal operation,0
30:49.1,192.168.1.245,High CPU usage,0
42:49.1,192.168.1.27,DDoS detected,1
36:49.1,192.168.1.58,Connection timeout,0
41:49.1,192.168.1.230,Failed login attempt,0
46:49.1,192.168.1.17,Normal operation,0
20:49.1,192.168.1.21,Failed login attempt,0
02:49.1,192.168.1.223,DDoS detected,1
18:49.1,192.168.1.97,Normal operation,0
22:49.1,192.168.1.208,DDoS detected,1
51:49.1,192.168.1.113,DDoS detected,1
29:49.1,192.168.1.80,High CPU usage,0
58:49.1,192.168.1.61,High CPU usage,0
57:49.1,192.168.1.15,Failed login attempt,0
00:49.1,192.168.1.174,Failed login attempt,0
44:49.1,192.168.1.202,High CPU usage,0
52:49.1,192.168.1.171,Normal operation,0
16:49.1,192.168.1.92,DDoS detected,1
28:49.1,192.168.1.90,High CPU usage,0
26:49.1,192.168.1.142,DDoS detected,1
30:49.1,192.168.1.190,Normal operation,0
08:49.1,192.168.1.107,Failed login attempt,0
14:49.1,192.168.1.11,High CPU usage,0
14:49.1,192.168.1.22,Failed login attempt,0
41:49.1,192.168.1.225,Failed login attempt,0
31:49.1,192.168.1.171,Connection timeout,0
03:49.1,192.168.1.240,Normal operation,0
02:49.1,192.168.1.153,Connection timeout,0
27:49.1,192.168.1.181,DDoS detected,1
28:49.1,192.168.1.14,High CPU usage,0
08:49.1,192.168.1.239,Normal operation,0
40:49.1,192.168.1.254,Connection timeout,0
18:49.1,192.168.1.45,High CPU usage,0
28:49.1,192.168.1.68,Failed login attempt,0
39:49.1,192.168.1.62,Normal operation,0
45:49.1,192.168.1.143,Failed login attempt,0
53:49.1,192.168.1.185,Normal operation,0
16:49.1,192.168.1.95,Connection timeout,0
43:49.1,192.168.1.6,Failed login attempt,0
41:49.1,192.168.1.187,Failed login attempt,0
26:49.1,192.168.1.186,Normal operation,0
56:49.1,192.168.1.130,High CPU usage,0
38:49.1,192.168.1.68,DDoS detected,1
14:49.1,192.168.1.81,High CPU usage,0
58:49.1,192.168.1.76,Failed login attempt,0
38:49.1,192.168.1.208,Normal operation,0
46:49.1,192.168.1.44,DDoS detected,1
56:49.1,192.168.1.199,Normal operation,0
05:49.1,192.168.1.17,Normal operation,0
20:49.1,192.168.1.232,Failed login attempt,0
35:49.1,192.168.1.114,Normal operation,0
39:49.1,192.168.1.95,Normal operation,0
47:49.1,192.168.1.5,Failed login attempt,0
23:49.1,192.168.1.92,Failed login attempt,0
41:49.1,192.168.1.124,Connection timeout,0
26:49.1,192.168.1.40,DDoS detected,1
35:49.1,192.168.1.24,Normal operation,0
15:49.1,192.168.1.12,Normal operation,0
18:49.1,192.168.1.208,DDoS detected,1
02:49.1,192.168.1.116,DDoS detected,1
38:49.1,192.168.1.49,Failed login attempt,0
29:49.1,192.168.1.73,Connection timeout,0
24:49.1,192.168.1.103,High CPU usage,0
50:49.1,192.168.1.126,Normal operation,0
34:49.1,192.168.1.84,Connection timeout,0
13:49.1,192.168.1.73,Failed login attempt,0
14:49.1,192.168.1.154,Connection timeout,0
21:49.1,192.168.1.187,DDoS detected,1
09:49.1,192.168.1.33,High CPU usage,0
39:49.1,192.168.1.70,High CPU usage,0
20:49.1,192.168.1.89,High CPU usage,0
25:49.1,192.168.1.103,Connection timeout,0
